panel,series,progress_pct,mean_entropy,std_entropy,band_entropy,num_examples
gold,llama_gold,49.0,0.24746614391975966,0.33499810991817813,0.33499810991817813,543
gold,llama_gold,50.0,0.24984605317931077,0.34575339469910005,0.34575339469910005,543
gold,llama_gold,51.0,0.24921693724884586,0.3350975731927082,0.3350975731927082,543
gold,llama_gold,52.0,0.24858782131838122,0.3294364889593384,0.3294364889593384,543
gold,llama_gold,53.0,0.24795870538791578,0.3290280535768852,0.3290280535768852,543
gold,llama_gold,54.0,0.2473295894574509,0.3338915436303444,0.3338915436303444,543
gold,llama_gold,55.00000000000001,0.24670047352698618,0.3438032996636853,0.3438032996636853,543
gold,llama_gold,56.00000000000001,0.248316908798587,0.335838893765631,0.335838893765631,543
gold,llama_gold,57.00000000000001,0.2499333440701882,0.3319261118214636,0.3319261118214636,543
gold,llama_gold,57.99999999999999,0.25154977934178896,0.3322081460307885,0.3322081460307885,543
gold,llama_gold,59.0,0.2531662146133899,0.3366744544907139,0.3366744544907139,543
gold,llama_gold,60.0,0.2547826498849908,0.3451626453733558,0.3451626453733558,543
gold,llama_gold,61.0,0.25395281558681315,0.3365615417894217,0.3365615417894217,543
gold,llama_gold,62.0,0.2531229812886354,0.33249041731209156,0.33249041731209156,543
gold,llama_gold,63.0,0.2522931469904579,0.33311540093370273,0.33311540093370273,543
gold,llama_gold,64.0,0.25146331269228034,0.33841047503916094,0.33841047503916094,543
gold,llama_gold,65.0,0.2506334783941027,0.3481626278557136,0.3481626278557136,543
gold,llama_gold,66.0,0.24997804897541992,0.33971619685456633,0.33971619685456633,543
gold,llama_gold,67.0,0.2493226195567377,0.334786932076648,0.334786932076648,543
gold,llama_gold,68.0,0.24866719013805544,0.33353081100145343,0.33353081100145343,543
gold,llama_gold,69.0,0.24801176071937342,0.3359890331533307,0.3359890331533307,543
gold,llama_gold,70.0,0.24735633130069073,0.34208153330070584,0.34208153330070584,543
gold,llama_gold,71.0,0.24856303362738214,0.3337419869797957,0.3337419869797957,543
gold,llama_gold,72.0,0.24976973595407392,0.32982876286250495,0.32982876286250495,543
gold,llama_gold,73.0,0.25097643828076516,0.3304991259291429,0.3304991259291429,543
gold,llama_gold,74.0,0.25218314060745667,0.33572562034907694,0.33572562034907694,543
gold,llama_gold,75.0,0.25338984293414796,0.34530142277139,0.34530142277139,543
gold,llama_gold,76.0,0.2521738475397989,0.33638320599612365,0.33638320599612365,543
gold,llama_gold,77.0,0.2509578521454498,0.3320471200482464,0.3320471200482464,543
gold,llama_gold,78.0,0.24974185675110064,0.33247249290168035,0.33247249290168035,543
gold,llama_gold,79.0,0.24852586135675123,0.3376413290579232,0.3376413290579232,543
gold,llama_gold,80.0,0.24730986596240181,0.3473419289224423,0.3473419289224423,543
gold,llama_gold,81.0,0.2445420056512831,0.3356346843989593,0.3356346843989593,543
gold,llama_gold,82.0,0.24177414534016453,0.32852923906604314,0.32852923906604314,543
gold,llama_gold,83.0,0.2390062850290456,0.32632633089705787,0.32632633089705787,543
gold,llama_gold,84.0,0.23623842471792747,0.3291244161678945,0.3291244161678945,543
gold,llama_gold,85.0,0.2334705644068084,0.3367988749456821,0.3367988749456821,543
gold,llama_gold,86.0,0.23450250360215222,0.32898449969118426,0.32898449969118426,543
gold,llama_gold,87.0,0.23553444279749572,0.32509710124754954,0.32509710124754954,543
gold,llama_gold,88.0,0.23656638199283928,0.3252775042516454,0.3252775042516454,543
gold,llama_gold,89.0,0.23759832118818316,0.3295190277281691,0.3295190277281691,543
gold,llama_gold,90.0,0.23863026038352697,0.33766866870909934,0.33766866870909934,543
gold,llama_gold,91.0,0.24028737186922153,0.3305968503465476,0.3305968503465476,543
gold,llama_gold,92.0,0.24194448335491617,0.32744117153741714,0.32744117153741714,543
gold,llama_gold,93.0,0.24360159484061067,0.3283145746140299,0.3283145746140299,543
gold,llama_gold,94.0,0.2452587063263055,0.33318537590603126,0.33318537590603126,543
